the_geom,cartodb_id,has_toilets,_unique,access_direction,category,distance_from,has_bbq,has_caravan_disposal,has_emergency_phones,has_lighting,has_litter_bins,has_picnic_table,has_playground,has_power_outlets,has_shelter,is_accessible,latitude,longitude,responsible_authority,rest_area_name,rest_area_number,road_name,road_number,side,type,last_updated
0101000020E6100000D9942BBCCB7E62404356B77A4E9241C0,49365,FALSE,"0000002,1951,C2",Eastbound,PA,16km from Gundagai and 164km to Albury,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-35.14302,147.96237,Roads and Maritime Services,Yellow Creek,52,HUME HIGHWAY,2,R,H,20200601
0101000020E6100000B554DE8E707A62406C04E275FD9641C0,49366,FALSE,"0000002,1981,B2",Westbound,PA,30km from Gundagai and 149km to Albury,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-35.17961,147.82624,Roads and Maritime Services,Deltroit,120,HUME HIGHWAY,2,L,H,20200601
0101000020E6100000E76F4221027A6240895E46B1DC9A41C0,49367,FALSE,"0000002,1981,C2",Northbound,PA,34km from Gundagai and 146km to Albury,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-35.20986,147.81276,Roads and Maritime Services,Wagga Hill,51,HUME HIGHWAY,2,R,H,20200601
0101000020E6100000F168E388B57462406C787AA52CAB41C0,49368,FALSE,"0000002,2055,B1",Southbound,PA,56km from Gundagai and 124km to Albury,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-35.3373,147.64716,Roads and Maritime Services,,42,HUME HIGHWAY,2,L,H,20200601
0101000020E61000000D71AC8BDB746240B77F65A549AD41C0,49369,FALSE,"0000002,2055,B1",Southbound,RA,58km from Gundagai and 122km to Albury,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-35.35381,147.6518,Roads and Maritime Services,,43,HUME HIGHWAY,2,L,L,20200601
0101000020E610000063D1747632D26240170E8464018B3DC0,49370,TRUE,"0000012,0550,A1",Both,RA,0.7km West of Warialda,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-29.54299,150.56866,Council,Warialda Apex Park,1825,MOREE ROAD,12,L,B,20200601
0101000020E6100000EC51B81E85D3624088F4DBD781633EC0,49371,TRUE,"0000063,0185,A1",Both,RA,44.1km North of Tamworth,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,-30.3887,150.61,Council,Barraba Omeara Park,1826,TAMWORTH-YETMAN RD,63,R,L,20200601
0101000020E6100000B4C876BE9FD262405D6DC5FEB28B3DC0,49372,TRUE,"0000012,0510,A1",Both,RA,60.3km West of Inverell,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-29.5457,150.582,Council,Warialda Saleyards,1827,GWYDIR HIGHWAY,12,R,L,20200601
0101000020E6100000A4C2D84290D3624047E6913F18603EC0,49373,FALSE,"0000063,0205,A1",Both,RA,0.3km North of Barraba,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-30.37537,150.61136,Council,Australia Day Park - Barraba,1828,QUEEN STREET,63,R,L,20200601
0101000020E6100000F8DF4A766CD36240575BB1BFEC5E3EC0,49374,TRUE,"0000063,0205,A1",Both,RA,1.1km North of Barraba,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-30.3708,150.60699,Council,Lillis Lane - Barraba Show Ground,1829,QUEEN STREET,63,R,B,20200601
0101000020E6100000A60F5D50DF176340A245B6F3FD643EC0,49375,FALSE,"0000076,0060,A1",Both,RA,20.5km West of Bellingen,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-30.3945,152.74601,Roads and Maritime Services,Newell Falls,573,WATERFALL WAY,76,R,L,20200601
0101000020E6100000A04FE449D2146340B77A4E7ADF583EC0,49376,FALSE,"0000076,0120,A1",Both,RA,6.6km West of Dorrigo (38.6km East of Ebor),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-30.34716,152.65067,Council,Johnson,986,WATERFALL WAY,76,R,B,20200601
0101000020E610000099BB96900F0B6340B98D06F016683EC0,49377,TRUE,"0000076,0175,A1",Eastbound,RA,47.2km West of Dorrigo (1km West of Ebor),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-30.4066,152.34565,National Parks and Wildlife Service,Ebor Falls Lookout,983,WATERFALL WAY,76,R,L,20200601
0101000020E61000003F6F2A52610A6340DB334B02D46C3EC0,49378,FALSE,"0000076,0180,A2",Westbound,PA,50.3km West of Dorrigo,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-30.42511,152.32438,Roads and Maritime Services,Snowy Range,982,WATERFALL WAY,76,L,B,20200601
0101000020E6100000FEB7921D1B086340802BD9B111803EC0,49379,FALSE,"0000076,0200,A2",Both,RA,62.3km West of Dorrigo,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-30.50027,152.25331,Roads and Maritime Services,Oakey Creek,980,WATERFALL WAY,76,L,L,20200601
0101000020E610000046425BCEA50463402A91442FA3803EC0,49380,FALSE,"0000076,0210,A1",Both,RA,74.1km West of Dorrigo,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-30.50249,152.14524,Roads and Maritime Services,Dingo Fence,977,WATERFALL WAY,76,L,L,20200601
0101000020E610000098C0ADBB791A6340D39FFD4811213FC0,49381,TRUE,"0000010,2270,C1",Both,SCT,113km north of Taree,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-31.12917,152.82736,Other,Kempsey South Service Centre,4005,Pacific Highway,10,R,B,20200601
0101000020E6100000D1AE42CA4F1A6340828B153598763FC0,49382,TRUE,"0000011,0175,B1",Southbound,SCT,10.1km from Port Macquarie,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-31.46326,152.82224,Other,Port Macquarie Service Centre,4006,Oxley Highway,11,L,B,20200601
0101000020E61000007B14AE47E1706240CDCCCCCCCCE040C0,49383,FALSE,"0000017,2505,A1",Both,PA,38km from West Wyalong,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-33.75625,147.5275,Roads and Maritime Services,Truck parking bay junction of HW6 & HW17.,780,NEWELL HIGHWAY,17,R,B,20200601
0101000020E610000060CD0182392763400DA661F888503DC0,49384,FALSE,"0000010,2926,A1",Southbound,RA,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,-29.31459,153.22577,Roads and Maritime Services,Mororo Rest Area,4173,PACIFIC HIGHWAY,10,R,B,20200601
0101000020E61000001CB62DCA6CF96240ECC039234A8B3EC0,49385,TRUE,"0000076,0280,A2",Both,RA,110.9km West of Dorrigo,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-30.5441,151.79453,Roads and Maritime Services,Gara River,974,WATERFALL WAY,76,R,L,20200601
0101000020E6100000A69BC420B0166340492EFF21FD563EC0,49386,TRUE,"0000076,0100,A1",Both,RA,0.2km West of Dorrigo,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-30.3398,152.709,Council,Dorrigo Bielsdown River,1833,CUDGERY STREET,76,L,L,20200601
0101000020E6100000E9B7AF03E71F6340C93CF207034F3DC0,49387,TRUE,"0000083,0170,A2",Both,RA,50.7km North of Grafton,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-29.30864,152.99695,Roads and Maritime Services,Whiporie,576,SUMMERLAND WAY,83,R,B,20200601
0101000020E6100000B7EEE6A90E206340CA1AF5108D163DC0,49388,TRUE,"0000083,0190,A4",Both,RA,75.8km North of Grafton,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-29.08809,153.00179,Roads and Maritime Services,Braemar Park,579,SUMMERLAND WAY,83,R,L,20200601
0101000020E61000006DE7FBA9F11E6340FDF675E09C813CC0,49389,FALSE,"0000083,0410,A6",Both,RA,14.1km North of Kyogle,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-28.5063,152.967,Council,Wiangaree Town Rest Area,1837,SUMMERLAND WAY,83,L,B,20200601
0101000020E6100000A4FCA4DAA7006340DDD26A48DC0B3DC0,49390,TRUE,"0000009,1500,A1",Both,RA,1.0km North of Tenterfield,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-29.04633,152.02049,Council,Rotary Park - Tenterfield,1838,ROUSE ST,9,L,L,20200601
0101000020E6100000F2D24D6210206340AEB6627FD99D3CC0,49391,FALSE,"0000083,0399,A1",Both,RA,0.2km North of Kyogle,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-28.6166,153.002,Council,Kyogle Apex Park,1843,SUMMERLAND WAY,83,L,L,20200601
0101000020E6100000DB85E63A8D2363400612143FC64C3EC0,49392,TRUE,"0000010,2500,A1",Northbound,RA,110.17km North of Kempsey,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-30.2999,153.11099,Council,Coffs Harbour Moonee Street Tourist Park,1851,GRAFTON STREET,10,L,L,20200601
0101000020E61000007B14AE47E1226340FDF675E09C513EC0,49393,TRUE,"0000010,2490,B1",Northbound,SCT,106.78km North of Kempsey,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-30.3188,153.09,Other,South Coffs Harbour Service Centre,1852,PACIFIC HIGHWAY,10,L,B,20200601
0101000020E610000019E76F4221F66240F54A598638863EC0,49394,FALSE,"0000076,0290,A1",Northbound,RA,122.0km West of Dorrigo,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-30.5243,151.69156,Council,Quota Park,1864,WATERFALL WAY,76,L,L,20200601
0101000020E61000001FF46C567DF56240145CACA8C1843EC0,49395,TRUE,"0000076,0300,A1",Northbound,RA,123.9km West of Dorrigo,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-30.51858,151.67155,Council,Armidale City McDonald Park,1865,BARNEY STREET,76,L,L,20200601
0101000020E610000023DBF97E6A166340BADA8AFD65573EC0,49396,FALSE,"0000076,0120,A1",Eastbound,PA,1.3km West of Dorrigo,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-30.3414,152.7005,Council,Oak Street,1886,WATERFALL WAY,76,L,L,20200601
0101000020E61000003F912749D72A6340894160E5D0123DC0,49397,TRUE,"0000010,3000,A1",Northbound,RA,92.6km North of Grafton,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,-29.0735,153.33878,Council,Coraki-Casino Road Junction,1901,URALBA STREET,10,L,B,20200601
0101000020E61000002C7DE882FA2A6340B5FD2B2B4D123DC0,49398,TRUE,"0000010,3020,A1",Northbound,RA,92.8km North of Grafton,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-29.07149,153.34308,Council,Woodburn Riverside Park,1902,RIVER STREET,10,L,B,20200601
0101000020E6100000BC749318040A634016FBCBEEC9833DC0,49399,TRUE,"0000012,0220,A1",Eastbound,RA,90.8km West of Grafton,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,-29.5148,152.313,National Parks and Wildlife Service,Dandahra Picnic Area,1905,GWYDIR HIGHWAY,12,L,L,20200601
0101000020E610000067F2CD3637F962400C93A98251B93DC0,49400,FALSE,"0000012,0261,A1",Both,RA,152.6km West Grafton,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-29.7239,151.78799,Roads and Maritime Services,Beardy Waters Bridge,1906,GWYDIR HIGHWAY,12,R,L,20200601
0101000020E6100000F4FDD478E9D262403F575BB1BF8C3DC0,49401,FALSE,"0000012,0510,A1",Westbound,RA,59.3km West of Inverell,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-29.5498,150.591,Council,Kooligun Nature Walk,1918,GWYDIR HIGHWAY,12,L,L,20200601
0101000020E6100000CA15DEE522D36240956588635D1C3EC0,49402,FALSE,"0000063,0250,A2",Westbound,RA,31.7km North of Barraba,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-30.1108,150.59801,Roads and Maritime Services,Andersons Creek - The Ponds Comp,1919,TAMWORTH-YETMAN RD,63,L,B,20200601
0101000020E6100000E9263108ACE462404772F90FE9C73DC0,49403,FALSE,"0000012,0380,A1",Both,RA,63.5km West of Glen Innes,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-29.7809,151.146,Council,Inverell Runnymede Drive,1920,GWYDIR HIGHWAY,12,R,B,20200601
0101000020E6100000DF4F8D976ED2624077BE9F1A2FDD3DC0,49404,TRUE,"0000063,0310,A1",Both,RA,0.8km North of Bingara,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-29.864,150.576,Council,Bundarra Road - Cunningham Park,1921,EAST STREET,63,R,L,20200601
0101000020E61000003CA583F57FF7624095D4096822BC3DC0,49405,TRUE,"0000012,0300,A1",Both,RA,0.6km West of Glen Innes,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-29.7349,151.73437,Council,Glen Innes East Avenue,1922,FERGUSON STREET,12,R,B,20200601
0101000020E61000005F24B4E55CD26240956588635DDC3DC0,49406,FALSE,"0000063,0320,A1",Both,RA,1.3km North of Bingara,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-29.8608,150.57384,Council,White Street Park - Bingara,1924,TAMWORTH-YETMAN RD,63,L,B,20200601
0101000020E61000007B6649809ADA6240990D32C9C8893FC0,49407,TRUE,"0000009,0840,A1",Both,RA,102.1km from Muswellbrook,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-31.53822,150.83136,Council,First Fleet Memorial Garden Wallabadah,1929,NEW ENGLAND HIGHWAY,9,L,L,20200601
0101000020E610000021B0726891DD6240A857CA32C4213FC0,49408,FALSE,"0000009,0895,A3",Both,RA,6.5km South of Tamworth,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-31.1319,150.924,Council,Truck Driver Memorial - Tamworth,1931,NEW ENGLAND HIGHWAY,9,L,H,20200601
0101000020E61000006C21C84109F3624078978BF84EFC3EC0,49409,FALSE,"0000011,0435,A1",Eastbound,RA,163.0km West of Wauchope,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-30.98558,151.59488,Council,Captain Cook Park Rest Area,1960,OXLEY HIGHWAY,11,L,L,20200601
0101000020E6100000ABCFD556ECF26240234A7B832FFC3EC0,49410,FALSE,"0000011,0455,A1",Northbound,RA,0.2km West of Walcha,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-30.9851,151.59135,Council,McHatten Park,1961,FITZROY STREET,11,L,L,20200601
0101000020E61000008B4F01309EF2624008944DB9C2FB3EC0,49411,TRUE,"0000011,0455,A1",Northbound,RA,1.1km West of Walcha,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-30.98344,151.58181,Council,Lions Park - Walcha,1962,FITZROY STREET,11,R,L,20200601
0101000020E61000006F1283C0CAE16240ECC039234A0B3FC0,49412,FALSE,"0000009,1000,A1",Both,RA,17.2km North of Tamworth,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-31.0441,151.056,Council,Federation Park - Kootingal,1968,NEW ENGLAND HIGHWAY,9,R,L,20200601
0101000020E6100000938C9C853DE26240BE9F1A2FDD043FC0,49413,TRUE,"0000009,1014,A1",Both,RA,21.860km North of Tamworth,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-31.019,151.07001,Council,Moonbi,1969,NEW ENGLAND HIGHWAY,9,L,L,20200601
0101000020E6100000F0A7C64B37F0624033FE7DC685A33EC0,49414,FALSE,"0000009,1135,A1",Both,RA,87.8km North of Tamworth,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-30.63876,151.50675,Council,Barley Fields Road - Uralla,1970,BRIDGE STREET,9,R,L,20200601
0101000020E6100000952BBCCB45C26240E86A2BF697BD3EC0,49415,FALSE,"0000029,0207,A1",Northbound,PA,3.2km South of Boagabru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-30.7406,150.07102,Roads and Maritime Services,,657,KAMILAROI HIGHWAY,29,R,H,20200601
0101000020E6100000A79196CADBDC6240075F984C154C3FC0,49416,TRUE,"0000009,0860,A1",Both,RA,132.3km North of Muswellbrook,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-31.2972,150.90183,Roads and Maritime Services,Goonoo Goonoo,1608,NEW ENGLAND HIGHWAY,9,R,H,20200601
0101000020E610000091B8C7D287DE6240793BC269C11B3FC0,49417,TRUE,"0000009,0980,A1",Both,RA,2.0km North of Tamworth,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.10842,150.95408,Other,Rotary/Lions Park - Tamworth,630,ARMIDALE ROAD,9,R,L,20200601
0101000020E6100000560E2DB29DE2624008AC1C5A64033FC0,49418,FALSE,"0000009,1014,A1",Eastbound,RA,21.5km North of Tamworth,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.01325,151.08175,Roads and Maritime Services,Glen Ayr,1142,NEW ENGLAND HIGHWAY,9,L,L,20200601
0101000020E6100000E197FA7953E36240F05014E813F93EC0,49419,FALSE,"0000009,1031,B1",Both,RA,26.7km North of Tamworth,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-30.97296,151.10394,Other,Moonbi Lookout,1141,NEW ENGLAND HIGHWAY,9,L,L,20200601
0101000020E61000006553AEF02EE8624011FC6F253BCE3EC0,49420,TRUE,"0000009,1072,A2",Eastbound,RA,54.4km North of Tamworth,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-30.80559,151.25573,Roads and Maritime Services,Muswell Hill,1135,NEW ENGLAND HIGHWAY,9,L,B,20200601
0101000020E61000006A300DC347EC6240467C2766BDC03EC0,49421,FALSE,"0000009,1082,A2",Both,RA,69.5km North of Tamworth,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-30.75289,151.38376,Roads and Maritime Services,Kyabia,1133,NEW ENGLAND HIGHWAY,9,L,L,20200601
0101000020E6100000698CD651D5F46240BC3FDEAB567E3EC0,49422,FALSE,"0000009,1205,A1",Northbound,RA,4.8km North of Armidale,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-30.49351,151.65104,Other,Lions Park - West Armidale,883,NEW ENGLAND HIGHWAY,9,L,L,20200601
0101000020E610000058569A94824B62409B20EA3E00013EC0,49423,FALSE,"0000029,0750,A4",Both,RA,43km From Bourke,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,-30.00391,146.35969,Roads and Maritime Services,Beemery,651,KAMILAROI HIGHWAY,29,L,B,20200601
0101000020E61000004BE5ED08A7A762401C5F7B66497442C0,49424,TRUE,"0000019,1090,A2",Both,RA,At Bombala,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-36.90849,149.23914,Council,Bombala Rest Area S/B,3195,MAHRATTA ST,19,R,L,20200601
0101000020E6100000355EBA490CA96240C45F9335EA4142C0,49425,FALSE,"0000019,1170,A1",Both,PA,At Nimmitabel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-36.51496,149.28275,Roads and Maritime Services,Truck Parking near Lake Williams S/B,3207,BOMBALA ST,19,L,H,20200601
0101000020E610000072C45A7C0AA9624059DDEA39E94142C0,49426,FALSE,"0000019,1170,A1",Northbound,PA,At Nimmitabel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-36.51493,149.28253,Roads and Maritime Services,Truck Parking near Lake Williams N/B,3208,BOMBALA ST,19,R,H,20200601
0101000020E610000038DBDC989EBB6240DB5031CEDF3C42C0,49427,FALSE,"0000001,2265,A1",Northbound,RA,29km North of Bega,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-36.47558,149.86311,Roads and Maritime Services,Quaama Rest Area N/B,3161,PRINCES HIGHWAY,1,R,B,20200601
0101000020E610000066F7E461A1BC6240AA7D3A1E338842C0,49428,FALSE,"0000001,2530,A3",Northbound,RA,1km South of Eden,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-37.06406,149.8947,Council,Information Bay south of Eden,3171,BOYD ST,1,R,L,20200601
0101000020E6100000F888981249CF6240F20703CFBD8F41C0,49429,TRUE,"0000001,1670,A2",Both,RA,37km South of Nowra,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-35.12298,150.47767,Roads and Maritime Services,Jerrawangala Rest Area S/B,3141,PRINCES HIGHWAY,1,L,B,20200601
0101000020E61000007C61325530C462406AD95A5F24EC41C0,49430,TRUE,"0000001,2000,A2",Both,RA,17km South of Batemans Bay,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-35.84486,150.1309,Roads and Maritime Services,Rest Area Broulee Rd N/B,3149,PRINCES HIGHWAY,1,R,B,20200601
0101000020E6100000F819170E84E46240DCD78173464440C0,49431,TRUE,"0000009,0445,A1",Both,RA,5.2km from Singleton,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,-32.5334,151.14112,Roads and Maritime Services,Rixs Creek,3262,NEW ENGLAND HIGHWAY,9,R,B,20200601
0101000020E6100000F792C6681D1F6340B83B6BB75DA03EC0,49432,TRUE,"0000010,2415,B1",Both,SCT,66.67km north of Port Macquarie,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-30.62643,152.97234,Other,Nambucca Heads Service Centre,4091,Pacific Highway,10,L,B,20200601
0101000020E6100000545227A0899462401CEBE2361A6841C0,49433,TRUE,"0000002,1650,B1",Both,RA,32km from Yass and 69km to Gundagai,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,-34.8133,148.6418,Roads and Maritime Services,Bookham,2009,HUME HIGHWAY,2,L,L,20200601
0101000020E6100000B459F5B9DA046340919BE1067C4640C0,49434,TRUE,"0000010,1857,B2",Both,RA,77km from Newcastle,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-32.55066,152.1517,Roads and Maritime Services,Nerong Waterholes Rest Area,123,Pacific Highway,10,L,B,20200601
0101000020E610000026E4839ECD0463407B6B60AB044740C0,49435,TRUE,"0000010,1857,C1",Both,RA,76.4km from Newcastle,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-32.55483,152.1501,Roads and Maritime Services,Browns Flat Rest Area,124,PACIFIC HIGHWAY,10,R,B,20200601
0101000020E6100000320395F1EF7C62400057B263235C41C0,49436,FALSE,"0000078,0380,A4",Both,PA,37km from Junee and  15km to Cootamundra,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-34.71983,147.90429,Council,Migurra Reserve,3043,OLYMPIC HIGHWAY,78,L,B,20200601
0101000020E6100000DD24068195616240DDCD531D720B42C0,49437,TRUE,"0000020,1011,A2",Eastbound,RA,1km from  Bethanga  and 15km to Albury,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-36.08942,147.0495,Council,Hume Weir Park,3069,RIVERINA HIGHWAY,20,L,L,20200601
0101000020E6100000C4EBFA05BB306340923F1878EE7D3CC0,49438,TRUE,"0000010,3275,C1",Both Directions,RA,49.0km North of Ballina,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-28.49192,153.52283,Roads and Maritime Services,Yelgun,3101,PACIFIC HIGHWAY,10,R,B,20200601
0101000020E610000087C43D963ED96240D3C1FA3F871941C0,49439,TRUE,"0000177,0060,A2",Southbound,RA,At Appin,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-34.19944,150.78889,Council,Appin Park,3238,APPIN RD,177,R,L,20200601
0101000020E610000056F146E691926240807D74EACA2B42C0,49440,FALSE,"0000286,0150,A2",Both,RA,13km North of Jindabyne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-36.34213,148.58031,National Parks and Wildlife Service,Jindabyne Surge Tank Lookout E/B,3247,KOSCIUSZKO ROAD,286,L,L,20200601
0101000020E610000017D9CEF753E06240FB96395D161B41C0,49441,FALSE,"0000393,0010,A1",Both,INF,4km North of Stanwell Park,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.21162,151.01025,Roads and Maritime Services,Parking area Otford Pie Shop,3258,LADY WAKEHURST DR,393,R,B,20200601
0101000020E61000002EE7525C55E062402592E865141B41C0,49442,FALSE,"0000393,0020,A1",Westbound,INF,4km North of Stanwell Park,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.21156,151.01042,Roads and Maritime Services,Parking area Otford,3259,LADY WAKEHURST DR,393,R,B,20200601
0101000020E6100000016A6AD95AE062407B4E7ADFF81A41C0,49443,FALSE,"0000393,0020,A1",Westbound,INF,4km North of Stanwell Park,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.21072,151.01109,Roads and Maritime Services,Parking area Otford Lookout,3260,LADY WAKEHURST DR,393,R,L,20200601
0101000020E610000090831266DACA6240C3B645990DBE41C0,49444,FALSE,"0000001,1840,A2",Southbound,RA,32km North of Batemans Bay,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-35.48479,150.33916,Council,Termeil Information Bay,3145,PRINCES HIGHWAY,1,R,L,20200601
